y_true,q0.1,q0.5,q0.9
958.38745,895.9447,958.88617,1022.688
938.05695,893.29767,956.12744,1019.7077
962.4852,888.0703,950.61884,1013.7373
965.0033,902.81683,967.40393,1032.5925
992.1785,907.4725,973.22845,1039.3396
983.06445,923.7023,992.6828,1061.6615
978.2506,920.6983,989.2218,1057.7445
992.2866,919.1878,987.248,1055.4287
997.1901,925.1625,994.22363,1063.3527
988.3835,927.57086,997.33887,1067.0127
980.7514,924.18933,993.36194,1062.4941
983.2597,923.4607,992.19464,1061.0653
989.7129,924.63617,993.55096,1062.5929
1008.7384,927.67474,997.022,1066.4491
1017.04004,937.4696,1008.9018,1080.0831
1032.8727,942.3511,1015.39105,1087.8325
1022.23047,949.0867,1023.52594,1097.1001
1026.7676,947.0529,1021.49445,1094.9531
1023.6609,952.2249,1027.3202,1101.5281
1020.501,952.9621,1028.0778,1102.3602
1014.8728,952.0389,1027.0227,1101.1879
1027.1509,950.6091,1025.4006,1099.3444
1045.2623,956.7716,1032.7208,1107.7164
