y_true,q0.1,q0.5,q0.9
759.0165769362409,726.8438897888644,808.3627864086161,882.8460282702304
894.2097699563551,737.4568297696203,813.2964574763225,884.6524798352168
977.5543557408566,781.1900908367184,858.9966443734512,934.2355799904824
970.7530661708718,811.063828244253,918.8746019031951,1029.4642474835819
958.3874381188205,834.1349513300132,933.4503639682532,1038.2725490783857
938.0568948110549,837.6893799302945,921.7891641302465,1003.6182372042499
962.4851893216025,825.2526627469604,904.7619418142676,977.6134275252082
965.0033082073833,837.7493509602854,919.0610243167412,992.9099499949039
992.1785229476075,836.3201738778142,917.8507696841156,992.290227648997
983.0644616120794,849.3302781888951,933.3880346946564,1013.3942508821572
978.2505832671279,854.3516810803592,939.3370113735409,1022.612411181381
992.2865873403282,855.4392927484985,938.012702287628,1021.6328189014054
997.1901071650886,861.7229717049094,948.3989311086368,1032.9926157656753
988.3834891049853,855.4498900381092,942.06217193201,1024.2260371887462
980.7513787982416,856.221412462809,941.987619826588,1023.5551220039191
983.2596808922918,855.4585582912039,939.467052259066,1021.1056569382272
989.7128993740539,862.7241801762749,946.419540252082,1026.7480505801739
1008.7384083822307,874.477327502626,957.2764594739774,1035.8900971480302
1017.0399753176914,881.6413662457261,967.5752785314997,1048.7236178081187
1032.872660331515,886.4139276643873,975.9565208848252,1059.4472129894828
1022.230498993694,893.1168324097241,984.5509317373987,1069.4203408671876
1026.7675359364905,892.3010211078777,982.4173166381613,1065.2728911664983
1023.6608599370022,895.1385874744727,987.2316884655907,1071.1641877089733
1020.5009086600742,895.8912202868428,989.8971280225817,1074.9924328467994
1014.872766611203,899.327322724922,993.7749822922767,1080.5753367204752
1027.150810490919,902.8985808187547,997.484866336858,1085.5514338127405
1045.2623044115471,906.988990404306,1002.5352102836382,1093.4351529752441
1027.4624148706346,912.334070407276,1009.0690876736522,1102.8779818910211
1026.05643073365,910.1902598773308,1006.7603825350262,1101.105743439568
1033.4263952624462,910.6037432526114,1007.0192251425327,1102.0611033377515
1040.17463192865,913.9901598107276,1010.3606213740889,1106.7685078620427
1061.1265610990138,917.728499238251,1014.7016879436273,1113.3005752581762
1054.4576901513187,923.047467075508,1020.4458919343615,1121.0311828975778
